measure_date,Long,Short
2025-10-30 21:15:00+00:00,55.83,55.83
2025-10-30 21:30:00+00:00,55.34,55.34
2025-10-30 21:45:00+00:00,48.4,48.4
2025-10-30 22:00:00+00:00,117.49,117.49
2025-10-30 22:15:00+00:00,101.65,101.65
2025-10-30 22:30:00+00:00,110.97,110.97
2025-10-30 22:45:00+00:00,66.55,66.55
2025-10-30 23:00:00+00:00,68.52,68.52
2025-10-30 23:15:00+00:00,67.13,67.13
2025-10-30 23:30:00+00:00,102.53,102.53
2025-10-30 23:45:00+00:00,83.26,83.26
2025-10-31 00:00:00+00:00,136.03,136.03
2025-10-31 00:15:00+00:00,116.54,116.54
2025-10-31 00:30:00+00:00,113.24,113.24
2025-10-31 00:45:00+00:00,40.14,40.14
2025-10-31 01:00:00+00:00,62.29,62.29
2025-10-31 01:15:00+00:00,128.34,128.34
2025-10-31 01:30:00+00:00,128.38,128.38
2025-10-31 01:45:00+00:00,121.66,121.66
2025-10-31 02:00:00+00:00,118.01,118.01
2025-10-31 02:15:00+00:00,126.03,126.03
2025-10-31 02:30:00+00:00,129.93,129.93
2025-10-31 02:45:00+00:00,147.28,147.28
2025-10-31 03:00:00+00:00,118.31,118.31
2025-10-31 03:15:00+00:00,141.11,141.11
2025-10-31 03:30:00+00:00,116.08,116.08
2025-10-31 03:45:00+00:00,114.67,114.67
2025-10-31 04:00:00+00:00,118.0,118.0
2025-10-31 04:15:00+00:00,109.2,109.2
2025-10-31 04:30:00+00:00,124.51,124.51
2025-10-31 04:45:00+00:00,126.2,126.2
2025-10-31 05:00:00+00:00,144.22,144.22
2025-10-31 05:15:00+00:00,143.27,143.27
2025-10-31 05:30:00+00:00,124.54,124.54
2025-10-31 05:45:00+00:00,90.12,90.12
2025-10-31 06:00:00+00:00,130.65,130.65
2025-10-31 06:15:00+00:00,99.1,99.1
2025-10-31 06:30:00+00:00,97.08,97.08
2025-10-31 06:45:00+00:00,128.1,128.1
2025-10-31 07:00:00+00:00,143.53,143.53
2025-10-31 07:15:00+00:00,154.86,154.86
2025-10-31 07:30:00+00:00,132.7,132.7
2025-10-31 07:45:00+00:00,119.1,119.1
2025-10-31 08:00:00+00:00,146.04,146.04
2025-10-31 08:15:00+00:00,146.16,146.16
2025-10-31 08:30:00+00:00,154.04,154.04
2025-10-31 08:45:00+00:00,120.98,120.98
2025-10-31 09:00:00+00:00,156.73,156.73
2025-10-31 09:15:00+00:00,143.19,143.19
2025-10-31 09:30:00+00:00,141.08,141.08
2025-10-31 09:45:00+00:00,74.33,74.33
2025-10-31 10:00:00+00:00,68.38,68.38
2025-10-31 10:15:00+00:00,76.79,76.79
2025-10-31 10:30:00+00:00,107.19,107.19
2025-10-31 10:45:00+00:00,113.33,113.33
2025-10-31 11:00:00+00:00,136.89,136.89
2025-10-31 11:15:00+00:00,181.51,181.51
2025-10-31 11:30:00+00:00,142.03,142.03
2025-10-31 11:45:00+00:00,77.86,77.86
2025-10-31 12:00:00+00:00,35.07,35.07
2025-10-31 12:15:00+00:00,65.75,65.75
2025-10-31 12:30:00+00:00,90.0,90.0
2025-10-31 12:45:00+00:00,98.67,98.67
2025-10-31 13:00:00+00:00,110.25,110.25
2025-10-31 13:15:00+00:00,143.5,143.5
2025-10-31 13:30:00+00:00,139.28,139.28
2025-10-31 13:45:00+00:00,102.4,102.4
2025-10-31 14:00:00+00:00,106.35,106.35
2025-10-31 14:15:00+00:00,107.29,107.29
2025-10-31 14:30:00+00:00,111.86,111.86
2025-10-31 14:45:00+00:00,79.56,79.56
2025-10-31 15:00:00+00:00,89.65,89.65
2025-10-31 15:15:00+00:00,68.93,68.93
2025-10-31 15:30:00+00:00,120.66,120.66
2025-10-31 15:45:00+00:00,131.43,131.43
2025-10-31 16:00:00+00:00,131.17,131.17
2025-10-31 16:15:00+00:00,136.13,136.13
2025-10-31 16:30:00+00:00,154.45,154.45
2025-10-31 16:45:00+00:00,97.65,97.65
2025-10-31 17:00:00+00:00,86.9,86.9
2025-10-31 17:15:00+00:00,72.77,72.77
2025-10-31 17:30:00+00:00,28.05,28.05
2025-10-31 17:45:00+00:00,24.3,24.3
2025-10-31 18:00:00+00:00,45.72,45.72
2025-10-31 18:15:00+00:00,46.92,46.92
2025-10-31 18:30:00+00:00,94.27,94.27
2025-10-31 18:45:00+00:00,106.67,106.67
2025-10-31 19:00:00+00:00,104.22,104.22
2025-10-31 19:15:00+00:00,105.78,105.78
2025-10-31 19:30:00+00:00,36.34,36.34
2025-10-31 19:45:00+00:00,21.95,21.95
2025-10-31 20:00:00+00:00,26.27,26.27
2025-10-31 20:15:00+00:00,27.33,27.33
2025-10-31 20:30:00+00:00,17.39,17.39
2025-10-31 20:45:00+00:00,-16.45,-16.45
2025-10-31 21:00:00+00:00,15.79,15.79
2025-10-31 21:15:00+00:00,17.48,17.48
2025-10-31 21:30:00+00:00,21.33,21.33
2025-10-31 21:45:00+00:00,56.39,56.39
2025-10-31 22:00:00+00:00,89.18,89.18
2025-10-31 22:15:00+00:00,103.74,103.74
2025-10-31 22:30:00+00:00,74.19,74.19
2025-10-31 22:45:00+00:00,104.83,104.83
2025-10-31 23:00:00+00:00,97.487,97.487
2025-10-31 23:15:00+00:00,116.669,116.669
2025-10-31 23:30:00+00:00,111.615,111.615
2025-10-31 23:45:00+00:00,111.037,111.037
2025-11-01 00:00:00+00:00,77.445,77.445
2025-11-01 00:15:00+00:00,138.097,138.097
2025-11-01 00:30:00+00:00,101.076,101.076
2025-11-01 00:45:00+00:00,91.025,91.025
2025-11-01 01:00:00+00:00,85.838,85.838
2025-11-01 01:15:00+00:00,108.981,108.981
2025-11-01 01:30:00+00:00,106.05,106.05
2025-11-01 01:45:00+00:00,132.813,132.813
2025-11-01 02:00:00+00:00,104.23,104.23
2025-11-01 02:15:00+00:00,86.94,86.94
2025-11-01 02:30:00+00:00,81.99,81.99
2025-11-01 02:45:00+00:00,66.48,66.48
2025-11-01 03:00:00+00:00,76.4,76.4
2025-11-01 03:15:00+00:00,67.67,67.67
2025-11-01 03:30:00+00:00,72.0,72.0
2025-11-01 03:45:00+00:00,83.62,83.62
2025-11-01 04:00:00+00:00,71.64,71.64
2025-11-01 04:15:00+00:00,49.932,49.932
2025-11-01 04:30:00+00:00,55.431,55.431
2025-11-01 04:45:00+00:00,35.15,35.15
2025-11-01 05:00:00+00:00,107.05,107.05
2025-11-01 05:15:00+00:00,51.225,51.225
2025-11-01 05:30:00+00:00,54.72,54.72
2025-11-01 05:45:00+00:00,69.96,69.96
2025-11-01 06:00:00+00:00,46.96,46.96
2025-11-01 06:15:00+00:00,13.848,13.848
2025-11-01 06:30:00+00:00,61.985,61.985
2025-11-01 06:45:00+00:00,59.933,59.933
2025-11-01 07:00:00+00:00,22.074,22.074
2025-11-01 07:15:00+00:00,16.469,16.469
2025-11-01 07:30:00+00:00,16.589,16.589
2025-11-01 07:45:00+00:00,11.678,11.678
2025-11-01 08:00:00+00:00,6.334,6.334
2025-11-01 08:15:00+00:00,7.899,7.899
2025-11-01 08:30:00+00:00,92.003,92.003
2025-11-01 08:45:00+00:00,118.324,118.324
2025-11-01 09:00:00+00:00,126.54,126.54
2025-11-01 09:15:00+00:00,312.113,312.113
2025-11-01 09:30:00+00:00,139.264,139.264
2025-11-01 09:45:00+00:00,-7.201,-7.201
2025-11-01 10:00:00+00:00,30.968,30.968
2025-11-01 10:15:00+00:00,15.19,15.19
2025-11-01 10:30:00+00:00,15.107,15.107
2025-11-01 10:45:00+00:00,32.88,32.88
2025-11-01 11:00:00+00:00,14.93,14.93
2025-11-01 11:15:00+00:00,31.715,31.715
2025-11-01 11:30:00+00:00,93.0,93.0
2025-11-01 11:45:00+00:00,119.707,119.707
2025-11-01 12:00:00+00:00,171.101,171.101
2025-11-01 12:15:00+00:00,173.928,173.928
2025-11-01 12:30:00+00:00,162.663,162.663
2025-11-01 12:45:00+00:00,139.178,139.178
2025-11-01 13:00:00+00:00,137.669,137.669
2025-11-01 13:15:00+00:00,134.033,134.033
2025-11-01 13:30:00+00:00,67.335,67.335
2025-11-01 13:45:00+00:00,111.004,111.004
2025-11-01 14:00:00+00:00,126.161,126.161
2025-11-01 14:15:00+00:00,162.065,162.065
2025-11-01 14:30:00+00:00,117.62,117.62
2025-11-01 14:45:00+00:00,125.262,125.262
2025-11-01 15:00:00+00:00,149.787,149.787
2025-11-01 15:15:00+00:00,151.593,151.593
2025-11-01 15:30:00+00:00,165.69,165.69
2025-11-01 15:45:00+00:00,138.9,138.9
2025-11-01 16:00:00+00:00,163.306,163.306
2025-11-01 16:15:00+00:00,163.95,163.95
2025-11-01 16:30:00+00:00,180.718,180.718
2025-11-01 16:45:00+00:00,140.981,140.981
2025-11-01 17:00:00+00:00,86.238,86.238
2025-11-01 17:15:00+00:00,71.205,71.205
2025-11-01 17:30:00+00:00,59.91,59.91
2025-11-01 17:45:00+00:00,34.211,34.211
2025-11-01 18:00:00+00:00,39.996,39.996
2025-11-01 18:15:00+00:00,57.009,57.009
2025-11-01 18:30:00+00:00,62.124,62.124
2025-11-01 18:45:00+00:00,54.009,54.009
2025-11-01 19:00:00+00:00,90.23,90.23
2025-11-01 19:15:00+00:00,67.993,67.993
2025-11-01 19:30:00+00:00,86.273,86.273
2025-11-01 19:45:00+00:00,75.611,75.611
2025-11-01 20:00:00+00:00,109.963,109.963
2025-11-01 20:15:00+00:00,111.975,111.975
2025-11-01 20:30:00+00:00,109.337,109.337
2025-11-01 20:45:00+00:00,109.038,109.038
2025-11-01 21:00:00+00:00,159.85,159.85
2025-11-01 21:15:00+00:00,122.11,122.11
2025-11-01 21:30:00+00:00,163.787,163.787
2025-11-01 21:45:00+00:00,114.572,114.572
2025-11-01 22:00:00+00:00,57.321,57.321
2025-11-01 22:15:00+00:00,55.226,55.226
2025-11-01 22:30:00+00:00,60.129,60.129
2025-11-01 22:45:00+00:00,49.954,49.954
2025-11-01 23:00:00+00:00,56.63,56.63
2025-11-01 23:15:00+00:00,77.79,77.79
2025-11-01 23:30:00+00:00,72.18,72.18
2025-11-01 23:45:00+00:00,77.18,77.18
2025-11-02 00:00:00+00:00,65.308,65.308
2025-11-02 00:15:00+00:00,82.218,82.218
2025-11-02 00:30:00+00:00,65.271,65.271
2025-11-02 00:45:00+00:00,50.532,50.532
2025-11-02 01:00:00+00:00,71.018,71.018
2025-11-02 01:15:00+00:00,57.369,57.369
2025-11-02 01:30:00+00:00,37.196,37.196
2025-11-02 01:45:00+00:00,50.468,50.468
2025-11-02 02:00:00+00:00,57.08,57.08
2025-11-02 02:15:00+00:00,61.845,61.845
2025-11-02 02:30:00+00:00,62.873,62.873
2025-11-02 02:45:00+00:00,66.0,66.0
2025-11-02 03:00:00+00:00,69.853,69.853
2025-11-02 03:15:00+00:00,82.447,82.447
2025-11-02 03:30:00+00:00,111.529,111.529
2025-11-02 03:45:00+00:00,106.615,106.615
2025-11-02 04:00:00+00:00,104.865,104.865
2025-11-02 04:15:00+00:00,98.917,98.917
2025-11-02 04:30:00+00:00,95.585,95.585
2025-11-02 04:45:00+00:00,77.284,77.284
2025-11-02 05:00:00+00:00,74.0,74.0
2025-11-02 05:15:00+00:00,72.31,72.31
2025-11-02 05:30:00+00:00,81.27,81.27
2025-11-02 05:45:00+00:00,88.0,88.0
2025-11-02 06:00:00+00:00,101.23,101.23
2025-11-02 06:15:00+00:00,111.67,111.67
2025-11-02 06:30:00+00:00,122.33,122.33
2025-11-02 06:45:00+00:00,100.45,100.45
2025-11-02 07:00:00+00:00,100.89,100.89
2025-11-02 07:15:00+00:00,79.98,79.98
2025-11-02 07:30:00+00:00,65.671,65.671
2025-11-02 07:45:00+00:00,66.461,66.461
2025-11-02 08:00:00+00:00,88.99,88.99
2025-11-02 08:15:00+00:00,67.048,67.048
2025-11-02 08:30:00+00:00,78.257,78.257
2025-11-02 08:45:00+00:00,71.31,71.31
2025-11-02 09:00:00+00:00,102.272,102.272
2025-11-02 09:15:00+00:00,85.71,85.71
2025-11-02 09:30:00+00:00,83.754,83.754
2025-11-02 09:45:00+00:00,121.749,121.749
2025-11-02 10:00:00+00:00,125.07,125.07
2025-11-02 10:15:00+00:00,131.891,131.891
2025-11-02 10:30:00+00:00,123.343,123.343
2025-11-02 10:45:00+00:00,75.919,75.919
2025-11-02 11:00:00+00:00,76.26,76.26
2025-11-02 11:15:00+00:00,60.15,60.15
2025-11-02 11:30:00+00:00,54.36,54.36
2025-11-02 11:45:00+00:00,51.812,51.812
2025-11-02 12:00:00+00:00,123.06,123.06
2025-11-02 12:15:00+00:00,111.13,111.13
2025-11-02 12:30:00+00:00,163.825,163.825
2025-11-02 12:45:00+00:00,150.767,150.767
2025-11-02 13:00:00+00:00,153.95,153.95
2025-11-02 13:15:00+00:00,141.574,141.574
2025-11-02 13:30:00+00:00,130.513,130.513
2025-11-02 13:45:00+00:00,104.893,104.893
2025-11-02 14:00:00+00:00,78.583,78.583
2025-11-02 14:15:00+00:00,103.228,103.228
2025-11-02 14:30:00+00:00,65.319,65.319
2025-11-02 14:45:00+00:00,117.517,117.517
2025-11-02 15:00:00+00:00,113.511,113.511
2025-11-02 15:15:00+00:00,96.427,96.427
2025-11-02 15:30:00+00:00,74.519,74.519
2025-11-02 15:45:00+00:00,113.092,113.092
2025-11-02 16:00:00+00:00,116.628,116.628
2025-11-02 16:15:00+00:00,140.212,140.212
2025-11-02 16:30:00+00:00,146.362,146.362
2025-11-02 16:45:00+00:00,170.75,170.75
2025-11-02 17:00:00+00:00,162.237,162.237
2025-11-02 17:15:00+00:00,162.5,162.5
2025-11-02 17:30:00+00:00,166.485,166.485
2025-11-02 17:45:00+00:00,160.36,160.36
2025-11-02 18:00:00+00:00,172.19,172.19
2025-11-02 18:15:00+00:00,154.633,154.633
2025-11-02 18:30:00+00:00,91.009,91.009
2025-11-02 18:45:00+00:00,126.06,126.06
2025-11-02 19:00:00+00:00,107.726,107.726
2025-11-02 19:15:00+00:00,130.737,130.737
2025-11-02 19:30:00+00:00,125.389,125.389
2025-11-02 19:45:00+00:00,107.499,107.499
2025-11-02 20:00:00+00:00,112.723,112.723
2025-11-02 20:15:00+00:00,100.853,100.853
2025-11-02 20:30:00+00:00,123.776,123.776
2025-11-02 20:45:00+00:00,134.24,134.24
2025-11-02 21:00:00+00:00,174.839,174.839
2025-11-02 21:15:00+00:00,134.847,134.847
2025-11-02 21:30:00+00:00,128.056,128.056
2025-11-02 21:45:00+00:00,136.55,136.55
2025-11-02 22:00:00+00:00,62.969,62.969
2025-11-02 22:15:00+00:00,50.056,50.056
2025-11-02 22:30:00+00:00,46.632,46.632
2025-11-02 22:45:00+00:00,49.334,49.334
2025-11-02 23:00:00+00:00,46.031,46.031
2025-11-02 23:15:00+00:00,55.211,55.211
2025-11-02 23:30:00+00:00,57.331,57.331
2025-11-02 23:45:00+00:00,46.012,46.012
2025-11-03 00:00:00+00:00,53.692,53.692
2025-11-03 00:15:00+00:00,48.012,48.012
2025-11-03 00:30:00+00:00,60.098,60.098
2025-11-03 00:45:00+00:00,42.927,42.927
2025-11-03 01:00:00+00:00,66.631,66.631
2025-11-03 01:15:00+00:00,63.212,63.212
2025-11-03 01:30:00+00:00,70.653,70.653
2025-11-03 01:45:00+00:00,77.314,77.314
2025-11-03 02:00:00+00:00,64.134,64.134
2025-11-03 02:15:00+00:00,49.701,49.701
2025-11-03 02:30:00+00:00,46.402,46.402
2025-11-03 02:45:00+00:00,61.245,61.245
2025-11-03 03:00:00+00:00,93.254,93.254
2025-11-03 03:15:00+00:00,81.068,81.068
2025-11-03 03:30:00+00:00,92.505,92.505
2025-11-03 03:45:00+00:00,79.496,79.496
2025-11-03 04:00:00+00:00,83.225,83.225
2025-11-03 04:15:00+00:00,74.247,74.247
2025-11-03 04:30:00+00:00,98.259,98.259
2025-11-03 04:45:00+00:00,85.745,85.745
2025-11-03 05:00:00+00:00,133.999,133.999
2025-11-03 05:15:00+00:00,94.049,94.049
2025-11-03 05:30:00+00:00,108.019,108.019
2025-11-03 05:45:00+00:00,107.39,107.39
2025-11-03 06:00:00+00:00,115.905,115.905
2025-11-03 06:15:00+00:00,108.593,108.593
2025-11-03 06:30:00+00:00,102.549,102.549
2025-11-03 06:45:00+00:00,123.284,123.284
2025-11-03 07:00:00+00:00,134.456,134.456
2025-11-03 07:15:00+00:00,121.166,121.166
2025-11-03 07:30:00+00:00,117.725,117.725
2025-11-03 07:45:00+00:00,132.188,132.188
2025-11-03 08:00:00+00:00,8.878,8.878
2025-11-03 08:15:00+00:00,111.108,111.108
2025-11-03 08:30:00+00:00,70.821,70.821
2025-11-03 08:45:00+00:00,33.965,33.965
2025-11-03 09:00:00+00:00,57.11,57.11
2025-11-03 09:15:00+00:00,38.879,38.879
2025-11-03 09:30:00+00:00,25.78,25.78
2025-11-03 09:45:00+00:00,10.43,10.43
2025-11-03 10:00:00+00:00,30.61,30.61
2025-11-03 10:15:00+00:00,34.177,34.177
2025-11-03 10:30:00+00:00,23.434,23.434
2025-11-03 10:45:00+00:00,35.335,35.335
2025-11-03 11:00:00+00:00,90.718,90.718
2025-11-03 11:15:00+00:00,109.247,109.247
2025-11-03 11:30:00+00:00,48.418,48.418
2025-11-03 11:45:00+00:00,31.864,31.864
2025-11-03 12:00:00+00:00,32.471,32.471
2025-11-03 12:15:00+00:00,95.694,95.694
2025-11-03 12:30:00+00:00,119.952,119.952
2025-11-03 12:45:00+00:00,39.725,39.725
2025-11-03 13:00:00+00:00,42.735,42.735
2025-11-03 13:15:00+00:00,14.785,14.785
2025-11-03 13:30:00+00:00,-18.542,-18.542
2025-11-03 13:45:00+00:00,110.244,110.244
2025-11-03 14:00:00+00:00,58.841,58.841
2025-11-03 14:15:00+00:00,91.461,91.461
2025-11-03 14:30:00+00:00,128.51,128.51
2025-11-03 14:45:00+00:00,125.246,125.246
2025-11-03 15:00:00+00:00,103.864,103.864
2025-11-03 15:15:00+00:00,111.112,111.112
2025-11-03 15:30:00+00:00,47.795,47.795
2025-11-03 15:45:00+00:00,90.832,90.832
2025-11-03 16:00:00+00:00,83.914,83.914
2025-11-03 16:15:00+00:00,70.931,70.931
2025-11-03 16:30:00+00:00,78.408,78.408
2025-11-03 16:45:00+00:00,101.101,101.101
2025-11-03 17:00:00+00:00,120.196,120.196
2025-11-03 17:15:00+00:00,106.619,106.619
2025-11-03 17:30:00+00:00,58.81,58.81
2025-11-03 17:45:00+00:00,56.457,56.457
2025-11-03 18:00:00+00:00,61.552,61.552
2025-11-03 18:15:00+00:00,49.953,49.953
2025-11-03 18:30:00+00:00,104.067,104.067
2025-11-03 18:45:00+00:00,99.995,99.995
2025-11-03 19:00:00+00:00,128.862,128.862
2025-11-03 19:15:00+00:00,116.213,116.213
2025-11-03 19:30:00+00:00,104.3,104.3
2025-11-03 19:45:00+00:00,104.522,104.522
2025-11-03 20:00:00+00:00,114.087,114.087
2025-11-03 20:15:00+00:00,110.867,110.867
2025-11-03 20:30:00+00:00,80.997,80.997
2025-11-03 20:45:00+00:00,23.014,23.014
2025-11-03 21:00:00+00:00,113.653,113.653
2025-11-03 21:15:00+00:00,113.145,113.145
2025-11-03 21:30:00+00:00,71.413,71.413
2025-11-03 21:45:00+00:00,4.03,4.03
2025-11-03 22:00:00+00:00,124.764,124.764
2025-11-03 22:15:00+00:00,32.246,32.246
2025-11-03 22:30:00+00:00,107.28,107.28
2025-11-03 22:45:00+00:00,5.416,5.416
2025-11-03 23:00:00+00:00,71.62,71.62
2025-11-03 23:15:00+00:00,103.659,103.659
2025-11-03 23:30:00+00:00,38.71,38.71
2025-11-03 23:45:00+00:00,13.311,13.311
2025-11-04 00:00:00+00:00,104.657,104.657
2025-11-04 00:15:00+00:00,64.989,64.989
2025-11-04 00:30:00+00:00,85.891,85.891
2025-11-04 00:45:00+00:00,44.012,44.012
2025-11-04 01:00:00+00:00,116.876,116.876
2025-11-04 01:15:00+00:00,136.142,136.142
2025-11-04 01:30:00+00:00,123.187,123.187
2025-11-04 01:45:00+00:00,133.459,133.459
2025-11-04 02:00:00+00:00,113.437,113.437
2025-11-04 02:15:00+00:00,92.913,92.913
2025-11-04 02:30:00+00:00,128.427,128.427
2025-11-04 02:45:00+00:00,110.861,110.861
2025-11-04 03:00:00+00:00,44.635,44.635
2025-11-04 03:15:00+00:00,58.936,58.936
2025-11-04 03:30:00+00:00,77.725,77.725
2025-11-04 03:45:00+00:00,64.382,64.382
2025-11-04 04:00:00+00:00,121.982,121.982
2025-11-04 04:15:00+00:00,115.317,115.317
2025-11-04 04:30:00+00:00,110.246,110.246
2025-11-04 04:45:00+00:00,73.589,73.589
2025-11-04 05:00:00+00:00,81.0,81.0
2025-11-04 05:15:00+00:00,132.422,132.422
2025-11-04 05:30:00+00:00,135.0,135.0
2025-11-04 05:45:00+00:00,168.673,168.673
2025-11-04 06:00:00+00:00,165.575,165.575
2025-11-04 06:15:00+00:00,284.837,284.837
2025-11-04 06:30:00+00:00,530.288,530.288
2025-11-04 06:45:00+00:00,373.872,373.872
2025-11-04 07:00:00+00:00,79.313,79.313
2025-11-04 07:15:00+00:00,51.593,51.593
2025-11-04 07:30:00+00:00,41.632,41.632
2025-11-04 07:45:00+00:00,94.157,94.157
2025-11-04 08:00:00+00:00,159.148,159.148
2025-11-04 08:15:00+00:00,174.647,174.647
2025-11-04 08:30:00+00:00,134.487,134.487
2025-11-04 08:45:00+00:00,129.174,129.174
2025-11-04 09:00:00+00:00,-1.158,-1.158
2025-11-04 09:15:00+00:00,-0.206,-0.206
2025-11-04 09:30:00+00:00,8.087,8.087
2025-11-04 09:45:00+00:00,17.08,17.08
2025-11-04 10:00:00+00:00,107.065,107.065
2025-11-04 10:15:00+00:00,51.243,51.243
2025-11-04 10:30:00+00:00,127.87,127.87
2025-11-04 10:45:00+00:00,128.127,128.127
2025-11-04 11:00:00+00:00,12.207,12.207
2025-11-04 11:15:00+00:00,17.396,17.396
2025-11-04 11:30:00+00:00,15.989,15.989
2025-11-04 11:45:00+00:00,104.522,104.522
2025-11-04 12:00:00+00:00,105.472,105.472
2025-11-04 12:15:00+00:00,98.669,98.669
2025-11-04 12:30:00+00:00,105.725,105.725
2025-11-04 12:45:00+00:00,33.103,33.103
2025-11-04 13:00:00+00:00,29.184,29.184
2025-11-04 13:15:00+00:00,128.963,128.963
2025-11-04 13:30:00+00:00,131.049,131.049
2025-11-04 13:45:00+00:00,139.022,139.022
2025-11-04 14:00:00+00:00,113.811,113.811
2025-11-04 14:15:00+00:00,156.54,156.54
2025-11-04 14:30:00+00:00,162.17,162.17
2025-11-04 14:45:00+00:00,146.681,146.681
2025-11-04 15:00:00+00:00,16.592,16.592
2025-11-04 15:15:00+00:00,89.02,89.02
2025-11-04 15:30:00+00:00,85.103,85.103
2025-11-04 15:45:00+00:00,73.685,73.685
2025-11-04 16:00:00+00:00,47.762,47.762
2025-11-04 16:15:00+00:00,77.858,77.858
2025-11-04 16:30:00+00:00,47.417,47.417
2025-11-04 16:45:00+00:00,73.627,73.627
2025-11-04 17:00:00+00:00,127.587,127.587
2025-11-04 17:15:00+00:00,150.288,150.288
2025-11-04 17:30:00+00:00,92.059,92.059
2025-11-04 17:45:00+00:00,105.936,105.936
2025-11-04 18:00:00+00:00,106.061,106.061
2025-11-04 18:15:00+00:00,136.883,136.883
2025-11-04 18:30:00+00:00,68.757,68.757
2025-11-04 18:45:00+00:00,60.056,60.056
2025-11-04 19:00:00+00:00,81.378,81.378
2025-11-04 19:15:00+00:00,93.749,93.749
2025-11-04 19:30:00+00:00,78.797,78.797
2025-11-04 19:45:00+00:00,96.433,96.433
2025-11-04 20:00:00+00:00,116.693,116.693
2025-11-04 20:15:00+00:00,106.315,106.315
2025-11-04 20:30:00+00:00,116.391,116.391
2025-11-04 20:45:00+00:00,49.794,49.794
2025-11-04 21:00:00+00:00,110.475,110.475
2025-11-04 21:15:00+00:00,76.31,76.31
2025-11-04 21:30:00+00:00,69.475,69.475
2025-11-04 21:45:00+00:00,105.403,105.403
2025-11-04 22:00:00+00:00,76.71,76.71
2025-11-04 22:15:00+00:00,82.018,82.018
2025-11-04 22:30:00+00:00,113.199,113.199
2025-11-04 22:45:00+00:00,101.653,101.653
2025-11-04 23:00:00+00:00,25.737,25.737
2025-11-04 23:15:00+00:00,20.944,20.944
2025-11-04 23:30:00+00:00,20.528,20.528
2025-11-04 23:45:00+00:00,22.335,22.335
2025-11-05 00:00:00+00:00,42.647,42.647
2025-11-05 00:15:00+00:00,92.328,92.328
2025-11-05 00:30:00+00:00,98.112,98.112
2025-11-05 00:45:00+00:00,92.587,92.587
2025-11-05 01:00:00+00:00,61.388,61.388
2025-11-05 01:15:00+00:00,36.82,36.82
2025-11-05 01:30:00+00:00,51.415,51.415
2025-11-05 01:45:00+00:00,113.369,113.369
2025-11-05 02:00:00+00:00,60.026,60.026
2025-11-05 02:15:00+00:00,65.74,65.74
2025-11-05 02:30:00+00:00,71.758,71.758
2025-11-05 02:45:00+00:00,64.139,64.139
2025-11-05 03:00:00+00:00,57.21,57.21
2025-11-05 03:15:00+00:00,45.915,45.915
2025-11-05 03:30:00+00:00,43.095,43.095
2025-11-05 03:45:00+00:00,45.87,45.87
2025-11-05 04:00:00+00:00,58.541,58.541
2025-11-05 04:15:00+00:00,58.743,58.743
2025-11-05 04:30:00+00:00,56.888,56.888
2025-11-05 04:45:00+00:00,71.946,71.946
2025-11-05 05:00:00+00:00,31.105,31.105
2025-11-05 05:15:00+00:00,39.206,39.206
2025-11-05 05:30:00+00:00,73.038,73.038
2025-11-05 05:45:00+00:00,114.808,114.808
2025-11-05 06:00:00+00:00,113.485,113.485
2025-11-05 06:15:00+00:00,134.987,134.987
2025-11-05 06:30:00+00:00,107.541,107.541
2025-11-05 06:45:00+00:00,118.158,118.158
2025-11-05 07:00:00+00:00,135.438,135.438
2025-11-05 07:15:00+00:00,86.25,86.25
2025-11-05 07:30:00+00:00,146.551,146.551
2025-11-05 07:45:00+00:00,125.042,125.042
2025-11-05 08:00:00+00:00,30.703,30.703
2025-11-05 08:15:00+00:00,63.176,63.176
2025-11-05 08:30:00+00:00,127.277,127.277
2025-11-05 08:45:00+00:00,126.836,126.836
2025-11-05 09:00:00+00:00,114.777,114.777
2025-11-05 09:15:00+00:00,102.206,102.206
2025-11-05 09:30:00+00:00,100.899,100.899
2025-11-05 09:45:00+00:00,34.424,34.424
2025-11-05 10:00:00+00:00,81.325,81.325
2025-11-05 10:15:00+00:00,13.374,13.374
2025-11-05 10:30:00+00:00,18.212,18.212
2025-11-05 10:45:00+00:00,24.91,24.91
2025-11-05 11:00:00+00:00,36.124,36.124
2025-11-05 11:15:00+00:00,33.991,33.991
2025-11-05 11:30:00+00:00,47.682,47.682
2025-11-05 11:45:00+00:00,49.786,49.786
2025-11-05 12:00:00+00:00,101.713,101.713
2025-11-05 12:15:00+00:00,98.062,98.062
2025-11-05 12:30:00+00:00,108.629,108.629
2025-11-05 12:45:00+00:00,115.987,115.987
2025-11-05 13:00:00+00:00,58.495,58.495
2025-11-05 13:15:00+00:00,59.19,59.19
2025-11-05 13:30:00+00:00,68.43,68.43
2025-11-05 13:45:00+00:00,64.17,64.17
2025-11-05 14:00:00+00:00,51.78,51.78
2025-11-05 14:15:00+00:00,96.402,96.402
2025-11-05 14:30:00+00:00,102.917,102.917
2025-11-05 14:45:00+00:00,115.918,115.918
2025-11-05 15:00:00+00:00,93.145,93.145
2025-11-05 15:15:00+00:00,71.379,71.379
2025-11-05 15:30:00+00:00,66.009,66.009
2025-11-05 15:45:00+00:00,88.772,88.772
2025-11-05 16:00:00+00:00,92.709,92.709
2025-11-05 16:15:00+00:00,126.52,126.52
2025-11-05 16:30:00+00:00,125.82,125.82
2025-11-05 16:45:00+00:00,81.479,81.479
